============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 13 2020  06:10:24 pm
  Module:                 filter_sharp
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                   Instance                                     Module                    Cells  Cell Area  Net Area   Total Area 
  S0[10].U0_csa_tree_U_S1_5_add_59_8_groupi   csa_tree_U_S1_5_add_59_8_group_325_687         92        490       171          660 
  S0[12].U0_csa_tree_U_S1_5_add_59_8_groupi   csa_tree_U_S1_5_add_59_8_group_325_687_1       92        490       170          660 
  S0[12].U0_csa_tree_U_S15_5_add_59_8_groupi  csa_tree_U_S15_5_add_59_8_group_321_1_754      87        478       166          645 
  S0[10].U0_csa_tree_U_S2_6_add_59_8_groupi   csa_tree_U_S2_6_add_59_8_group_313_690         84        435       154          589 
  S0[10].U0_csa_tree_U_S11_6_add_59_12_groupi csa_tree_U_S11_6_add_59_12_group_261_732       43        479        78          557 
  S0[10].U0_U_S12_7_add_59_8                  add_signed_465_951                             96        393       161          554 
  S0[12].U0_csa_tree_U_S9_3_add_84_9_groupi   csa_tree_U_S9_3_add_84_9_group_279_1_727       72        418       129          547 
  S0[12].U0_csa_tree_U_S8_5_add_59_8_groupi   csa_tree_U_S8_5_add_59_8_group_273_721_1       91        376       167          543 
  S0[12].U0_csa_tree_U_S7_3_add_84_9_groupi   csa_tree_U_S7_3_add_84_9_group_281_1_719       71        418       125          543 
  S0[10].U0_csa_tree_U_S8_5_add_59_8_groupi   csa_tree_U_S8_5_add_59_8_group_273_721         92        370       168          538 
  S0[12].U0_csa_tree_U_S4_7_add_59_12_groupi  csa_tree_U_S4_7_add_59_12_group_295_1_704      54        428        98          527 
  S0[12].U0_U_S12_7_add_59_8                  add_signed_465_948                             97        362       163          526 
  S0[10].U0_csa_tree_U_S9_3_add_84_9_groupi   csa_tree_U_S9_3_add_84_9_group_279_724         73        389       131          521 
  S0[10].U0_csa_tree_U_S4_7_add_59_12_groupi  csa_tree_U_S4_7_add_59_12_group_295_700        59        403       107          510 
  S0[12].U0_csa_tree_U_S12_3_add_84_9_groupi  csa_tree_U_S12_3_add_84_9_group_259_1_741      65        384       120          504 
  S0[10].U0_csa_tree_U_S4_2_add_84_9_groupi   csa_tree_U_S4_2_add_84_9_group_303_703         52        401        97          498 
  S0[10].U0_csa_tree_U_S7_3_add_84_9_groupi   csa_tree_U_S7_3_add_84_9_group_281_717         63        383       114          496 
  S0[10].U0_csa_tree_U_S5_7_add_59_12_groupi  csa_tree_U_S5_7_add_59_12_group_293_708        61        382       109          491 
  S0[10].U0_csa_tree_U_S12_3_add_84_9_groupi  csa_tree_U_S12_3_add_84_9_group_259_738        61        374       116          491 
  S0[12].U0_csa_tree_U_S5_7_add_59_12_groupi  csa_tree_U_S5_7_add_59_12_group_293_1_710      60        374       108          483 
  S0[10].U0_csa_tree_U_S4_3_add_84_9_groupi   csa_tree_U_S4_3_add_84_9_group_301_701         48        370        87          458 
  S0[12].U0_csa_tree_U_S4_3_add_84_9_groupi   csa_tree_U_S4_3_add_84_9_group_301_1_705       45        373        81          454 
  S0[12].U0_csa_tree_U_S2_3_add_84_9_groupi   csa_tree_U_S2_3_add_84_9_group_319_1_695       56        351        98          449 
  S0[10].U0_csa_tree_U_S14_6_add_59_8_groupi  csa_tree_U_S14_6_add_59_8_group_311_746        27        397        50          446 
  S0[12].U0_csa_tree_U_S2_6_add_59_8_groupi   csa_tree_U_S2_6_add_59_8_group_313_1_693       29        389        52          441 
  S0[10].U0_csa_tree_U_S2_3_add_84_9_groupi   csa_tree_U_S2_3_add_84_9_group_319_692         56        339        98          437 
  S0[12].U0_csa_tree_U_S14_6_add_59_8_groupi  csa_tree_U_S14_6_add_59_8_group_311_1_749      27        379        50          428 
  S0[12].U0_csa_tree_U_S14_3_add_84_9_groupi  csa_tree_U_S14_3_add_84_9_group_317_1_751      56        326        98          424 
  S0[10].U0_csa_tree_U_S14_3_add_84_9_groupi  csa_tree_U_S14_3_add_84_9_group_317_748        55        326        96          421 
  S0[12].U0_csa_tree_U_S8_7_add_59_12_groupi  csa_tree_U_S8_7_add_59_12_group_271_720_1      40        337        70          407 
  S0[10].U0_csa_tree_U_S8_7_add_59_12_groupi  csa_tree_U_S8_7_add_59_12_group_271_720        39        336        69          405 
  S0[10].U0_csa_tree_U_S6_3_add_84_9_groupi   csa_tree_U_S6_3_add_84_9_group_287_713         36        305        60          365 
  S0[10].U0_csa_tree_U_S5_2_add_84_9_groupi   csa_tree_U_S5_2_add_84_9_group_291_709         41        297        64          361 
  S0[12].U0_U_S13_7_add_59_8                  add_signed_465_947                             58        270        81          351 
  S0[12].U0_U_S7_7_add_59_8                   add_signed_425_990                             56        269        79          348 
  S0[10].U0_U_S13_7_add_59_8                  add_signed_465_947_2469                        57        263        79          342 
  S0[12].U0_csa_tree_U_S5_2_add_84_9_groupi   csa_tree_U_S5_2_add_84_9_group_291_1_711       37        278        64          342 
  S0[10].U0_U_S9_7_add_59_8                   add_signed_425_994_2473                        52        268        72          341 
  S0[12].U0_csa_tree_U_S6_3_add_84_9_groupi   csa_tree_U_S6_3_add_84_9_group_287_1_715       36        279        61          340 
  S0[12].U0_U_S9_7_add_59_8                   add_signed_425_994                             51        268        71          339 
  S0[12].U0_csa_tree_U_S11_3_add_84_9_groupi  csa_tree_U_S11_3_add_84_9_group_263_1_735      41        269        69          338 
  S0[10].U0_U_S7_7_add_59_8                   add_signed_425_995                             40        281        52          333 
  S0[12].U0_U_S3_7_add_59_8                   add_signed_465_949                             52        262        70          332 
  S0[10].U0_csa_tree_U_S10_3_add_84_9_groupi  csa_tree_U_S10_3_add_84_9_group_265_729        37        268        62          330 
  S0[12].U0_csa_tree_U_S10_3_add_84_9_groupi  csa_tree_U_S10_3_add_84_9_group_265_1_731      35        267        58          326 
  S0[12].U0_U_S6_7_add_59_8                   add_signed_425_993_2466                        49        252        69          321 
  S0[12].U0_U_S15_6_add_59_8                  add_signed_496_923                             45        259        60          319 
  S0[12].U0_U_S10_7_add_59_8                  add_signed_425_993                             49        248        70          318 
  S0[12].U0_U_S2_7_add_59_8                   add_signed_477_939                             49        248        67          315 
  S0[10].U0_U_S10_7_add_59_8                  add_signed_425_993_2467                        49        242        69          311 
  S0[10].U0_csa_tree_U_S11_3_add_84_9_groupi  csa_tree_U_S11_3_add_84_9_group_263_733        34        250        58          308 
  S0[12].U0_U_S1_6_add_59_8                   add_signed_496                                 50        241        66          308 
  S0[10].U0_U_S3_7_add_59_8                   add_signed_465                                 48        243        63          306 
  S0[10].U0_U_S1_6_add_59_8                   add_signed_496_2493                            50        239        66          306 
  S0[10].U0_U_S6_7_add_59_8                   add_signed_425                                 47        241        64          304 
  S0[10].U0_U_S11_7_add_59_8                  add_signed_425_992                             45        242        58          299 
  S0[12].U0_U_S11_7_add_59_8                  add_signed_425_987                             44        235        55          289 
  S0[10].U0_U_S15_6_add_59_8                  add_signed_496_923_2497                        43        230        58          287 
  S0[10].U0_U_S14_7_add_59_8                  add_signed_477_2392                            45        223        58          281 
  S0[12].U0_U_S14_7_add_59_8                  add_signed_477                                 43        218        56          274 
  S0[10].U0_U_S2_7_add_59_8                   add_signed_477_2391                            42        217        54          271 
